id,bin15,bin5,historicalspeed,Location,Vehicles,currentspeed,dow,fromnodeid,navteqid,tonodeid,obstime,Signal_duration,,,,
343156138,1,3,756,Bur_Dubai,Cars/Trucks,62,3,1,1,1,11199.04,1,,,,
343156139,1,3,777,Bur_Dubai,Two-Wheelers,53,10,2,1,0,189992.97,0,,,,
343156140,1,3,646,Bur_Dubai,Cars/Trucks,35,6,1,0,1,164255.69,0,,,,
343156141,1,3,714,Bur_Dubai,Cars/Trucks,46,1,1,1,0,152167.79,1,,,,
343156142,1,3,782,Bur_Dubai,Cars/Trucks,39,8,2,1,1,33949.67,0,,,,
343156143,1,3,775,Al_Sayed_Road,Cars/Trucks,29,10,2,1,1,68143.93,0,,,,
343156144,1,3,479,Palm_Jumeirah,Cars/Trucks,35,4,1,1,1,47251.79,1,,,,
343156145,1,3,807,Bur_Dubai,Cars/Trucks,42,7,1,1,1,25885.72,0,,,,
343156146,1,3,799,Bur_Dubai,Two-Wheelers,22,8,2,0,1,192633.85,0,,,,
343156147,1,3,675,Bur_Dubai,Cars/Trucks,40,7,2,1,0,34577.36,0,,,,
343156148,1,3,602,Al_Sayed_Road,Cars/Trucks,29,5,1,1,0,161229.84,0,,,,
343156149,1,3,475,Bur_Dubai,Two-Wheelers,32,8,1,1,0,100816.29,0,,,,
343156150,1,3,744,Al_Sayed_Road,Two-Wheelers,26,5,1,1,1,181694.44,0,,,,
343156151,1,3,588,Al_Sayed_Road,Cars/Trucks,34,10,2,1,0,79078.91,0,,,,
343156152,1,3,703,Palm_Jumeirah,Cars/Trucks,42,9,1,0,1,137316.32,0,,,,
343156153,1,3,747,Al_Sayed_Road,Two-Wheelers,41,5,2,1,0,194926.86,0,,,,
343156154,1,3,583,Bur_Dubai,Cars/Trucks,27,7,2,1,0,51285.49,0,,,,
343156155,1,3,750,Al_Sayed_Road,Two-Wheelers,34,9,1,0,0,150401.53,1,,,,
343156156,1,3,681,Bur_Dubai,Cars/Trucks,38,3,2,1,1,112491.96,0,,,,
343156157,1,3,773,Bur_Dubai,Cars/Trucks,25,2,1,1,0,73656.38,0,,,,
343156158,1,3,714,Bur_Dubai,Two-Wheelers,31,4,1,1,1,106636.89,0,,,,
343156159,1,3,687,Al_Sayed_Road,Two-Wheelers,44,7,3,1,0,155853.52,1,,,,
343156160,1,3,511,Bur_Dubai,Cars/Trucks,58,0,1,1,1,162599.51,0,,,,
343156161,1,3,627,Bur_Dubai,Cars/Trucks,33,5,2,1,1,103737.82,0,,,,
343156162,1,3,694,Bur_Dubai,Two-Wheelers,31,10,2,1,0,160990.27,0,,,,
343156163,1,3,616,Al_Sayed_Road,Two-Wheelers,36,6,1,0,0,15462.84,0,,,,
343156164,1,3,687,Bur_Dubai,Cars/Trucks,35,8,2,1,0,10334.05,0,,,,
343156165,1,3,712,Bur_Dubai,Two-Wheelers,33,6,2,1,1,190686.16,0,,,,
343156166,1,3,553,Bur_Dubai,Cars/Trucks,33,4,1,0,0,94440.45,0,,,,
343156167,1,3,667,Bur_Dubai,Cars/Trucks,31,1,1,1,1,28257.63,0,,,,
343156168,1,3,731,Bur_Dubai,Cars/Trucks,43,2,1,1,1,170034.95,1,,,,
343156169,1,3,629,Palm_Jumeirah,Cars/Trucks,35,7,2,1,0,31824.29,0,,,,
343156170,1,3,614,Bur_Dubai,Cars/Trucks,50,4,1,1,0,127166.49,1,,,,
343156171,1,3,438,Palm_Jumeirah,Cars/Trucks,31,8,1,1,0,44937.01,0,,,,
343156172,1,3,652,Bur_Dubai,Two-Wheelers,80,4,2,1,1,188603.07,0,,,,
343156173,1,3,729,Palm_Jumeirah,Cars/Trucks,30,6,1,1,0,145111.37,0,,,,
343156174,1,3,642,Bur_Dubai,Cars/Trucks,38,3,2,0,0,171463.83,0,,,,
343156175,1,3,806,Palm_Jumeirah,Two-Wheelers,59,0,1,1,0,182822.5,0,,,,
343156176,1,3,744,Al_Sayed_Road,Cars/Trucks,36,2,1,1,1,87213.33,0,,,,
343156177,1,3,474,Al_Sayed_Road,Cars/Trucks,37,3,2,0,0,57175.32,0,,,,
343156178,1,3,559,Bur_Dubai,Cars/Trucks,49,2,1,1,0,120540.83,1,,,,
343156179,1,3,706,Al_Sayed_Road,Cars/Trucks,42,9,2,1,1,28714.34,0,,,,
343156180,1,3,628,Al_Sayed_Road,Two-Wheelers,22,3,1,1,0,85426.28,0,,,,
343156181,1,3,429,Bur_Dubai,Cars/Trucks,24,4,1,1,0,46170.75,0,,,,
343156182,1,3,525,Al_Sayed_Road,Two-Wheelers,57,2,1,1,1,64448.36,0,,,,
343156183,1,3,680,Bur_Dubai,Two-Wheelers,30,8,1,1,1,16278.97,0,,,,
343156184,1,3,749,Bur_Dubai,Cars/Trucks,40,1,1,1,0,182855.42,1,,,,
343156185,1,3,763,Bur_Dubai,Two-Wheelers,31,4,2,0,0,50404.72,0,,,,
343156186,1,3,734,Bur_Dubai,Cars/Trucks,30,3,2,1,0,107640.25,0,,,,
343156187,1,3,716,Bur_Dubai,Cars/Trucks,35,4,1,1,0,134132.65,0,,,,
343156188,1,3,594,Bur_Dubai,Cars/Trucks,35,2,2,1,0,103480.69,0,,,,
343156189,1,3,644,Bur_Dubai,Two-Wheelers,46,9,1,1,0,108761.05,1,,,,
343156190,1,3,671,Palm_Jumeirah,Cars/Trucks,35,1,1,1,1,179012.3,0,,,,
343156191,1,3,664,Palm_Jumeirah,Cars/Trucks,26,7,2,1,1,95145.14,0,,,,
343156192,1,3,656,Bur_Dubai,Cars/Trucks,50,7,2,0,1,72143.44,0,,,,
343156193,1,3,667,Al_Sayed_Road,Two-Wheelers,40,1,1,1,0,19162.89,0,,,,
343156194,1,3,663,Palm_Jumeirah,Cars/Trucks,44,2,2,0,1,144680.18,0,,,,
343156195,1,3,584,Palm_Jumeirah,Two-Wheelers,30,8,1,1,0,177772.03,1,,,,
343156196,1,3,626,Al_Sayed_Road,Two-Wheelers,37,6,1,1,0,5597.94,0,,,,
343156197,1,3,485,Bur_Dubai,Cars/Trucks,29,7,1,1,0,116828.51,1,,,,
343156198,1,3,659,Palm_Jumeirah,Two-Wheelers,32,3,2,0,1,174652.51,0,,,,
343156199,1,3,649,Bur_Dubai,Cars/Trucks,33,2,2,1,0,2010.98,0,,,,
343156200,1,3,805,Al_Sayed_Road,Two-Wheelers,39,5,1,1,0,14109.85,1,,,,
343156201,1,3,716,Palm_Jumeirah,Two-Wheelers,39,10,1,1,0,43527.4,1,,,,
343156202,1,3,642,Palm_Jumeirah,Two-Wheelers,40,6,2,0,1,86099.23,1,,,,
343156203,1,3,659,Bur_Dubai,Cars/Trucks,31,4,1,0,0,161574.19,0,,,,
343156204,1,3,545,Al_Sayed_Road,Two-Wheelers,47,5,2,1,1,38970.14,0,,,,
343156205,1,3,543,Bur_Dubai,Cars/Trucks,22,8,2,0,0,127587.22,0,,,,
343156206,1,3,718,Bur_Dubai,Two-Wheelers,25,7,2,1,0,30380.12,0,,,,
343156207,1,3,840,Bur_Dubai,Two-Wheelers,43,7,2,1,0,90908.95,0,,,,
343156208,1,3,630,Palm_Jumeirah,Two-Wheelers,34,9,2,1,0,138275.01,0,,,,
343156209,1,3,643,Palm_Jumeirah,Cars/Trucks,59,3,1,1,1,32171.79,0,,,,
343156210,1,3,654,Palm_Jumeirah,Two-Wheelers,32,1,1,1,1,126143.23,0,,,,
343156211,1,3,582,Bur_Dubai,Cars/Trucks,39,5,2,1,1,129892.93,0,,,,
343156212,1,3,659,Al_Sayed_Road,Cars/Trucks,32,3,2,1,1,102416.84,0,,,,
343156213,1,3,762,Al_Sayed_Road,Cars/Trucks,39,2,1,1,1,18719.67,0,,,,
343156214,1,3,568,Al_Sayed_Road,Two-Wheelers,32,7,1,1,0,61936.22,0,,,,
343156215,1,3,670,Al_Sayed_Road,Cars/Trucks,25,6,2,1,1,78358.94,0,,,,
343156216,1,3,613,Bur_Dubai,Two-Wheelers,45,1,2,1,1,147224.27,0,,,,
343156217,1,3,539,Bur_Dubai,Cars/Trucks,30,0,2,1,0,160979.66,0,,,,
343156218,1,3,850,Al_Sayed_Road,Two-Wheelers,57,8,2,1,1,132298.49,0,,,,
343156219,1,3,522,Al_Sayed_Road,Cars/Trucks,34,9,1,1,0,174248.52,1,,,,
343156220,1,3,737,Bur_Dubai,Cars/Trucks,41,1,1,1,1,123547.28,0,,,,
343156221,1,3,520,Bur_Dubai,Cars/Trucks,58,3,2,0,1,32790.02,0,,,,
343156222,1,3,706,Al_Sayed_Road,Cars/Trucks,28,3,2,0,1,181543.67,0,,,,
343156223,1,3,643,Palm_Jumeirah,Two-Wheelers,45,2,1,0,1,2319.96,1,,,,
343156224,1,3,648,Bur_Dubai,Two-Wheelers,50,9,1,1,1,189543.19,0,,,,
343156225,1,3,443,Palm_Jumeirah,Two-Wheelers,29,9,2,1,0,10940.4,0,,,,
343156226,1,3,640,Bur_Dubai,Cars/Trucks,68,9,2,1,1,199493.38,0,,,,
343156227,1,3,628,Al_Sayed_Road,Two-Wheelers,33,3,1,1,1,188193.25,0,,,,
343156228,1,3,540,Palm_Jumeirah,Two-Wheelers,42,9,2,1,0,172572.64,0,,,,
343156229,1,3,460,Palm_Jumeirah,Two-Wheelers,35,8,2,1,1,189339.6,0,,,,
343156230,1,3,636,Palm_Jumeirah,Cars/Trucks,34,2,2,0,1,53512.16,0,,,,
343156231,1,3,593,Bur_Dubai,Two-Wheelers,29,2,1,1,0,34004.44,0,,,,
343156232,1,3,801,Al_Sayed_Road,Cars/Trucks,42,4,1,1,1,10598.29,0,,,,
343156233,1,3,640,Palm_Jumeirah,Two-Wheelers,75,1,2,0,1,113428.77,0,,,,
343156234,1,3,611,Palm_Jumeirah,Cars/Trucks,31,0,2,1,1,183487.98,0,,,,
343156235,1,3,802,Palm_Jumeirah,Cars/Trucks,31,1,1,1,1,187658.09,0,,,,
343156236,1,3,717,Palm_Jumeirah,Cars/Trucks,35,7,2,1,1,172459.39,0,,,,
343156237,1,3,769,Bur_Dubai,Two-Wheelers,39,8,1,0,1,21016,0,,,,
343156238,1,3,745,Palm_Jumeirah,Cars/Trucks,45,10,3,1,1,122381.02,1,,,,
343156239,1,3,572,Al_Sayed_Road,Cars/Trucks,35,4,1,1,0,128123.66,0,,,,
343156240,1,3,629,Al_Sayed_Road,Two-Wheelers,30,2,1,1,0,19570.63,0,,,,
343156241,1,3,687,Al_Sayed_Road,Two-Wheelers,39,2,3,0,0,188150.6,1,,,,
343156242,1,3,483,Bur_Dubai,Two-Wheelers,50,9,2,1,1,111020.24,0,,,,
343156243,1,3,690,Bur_Dubai,Cars/Trucks,36,7,2,1,0,123775.15,0,,,,
343156244,1,3,492,Palm_Jumeirah,Two-Wheelers,30,10,2,0,1,146700.22,0,,,,
343156245,1,3,709,Palm_Jumeirah,Cars/Trucks,28,8,2,1,0,145251.35,0,,,,
343156246,1,3,705,Palm_Jumeirah,Cars/Trucks,44,3,1,1,0,82463.69,0,,,,
343156247,1,3,560,Bur_Dubai,Two-Wheelers,66,9,1,1,1,15928.49,0,,,,
343156248,1,3,611,Al_Sayed_Road,Cars/Trucks,46,6,2,1,0,45886.33,0,,,,
343156249,1,3,730,Al_Sayed_Road,Cars/Trucks,62,2,2,1,1,186489.95,0,,,,
343156250,1,3,709,Al_Sayed_Road,Two-Wheelers,45,2,2,0,1,162922.65,0,,,,
343156251,1,3,544,Bur_Dubai,Two-Wheelers,21,10,2,1,0,9262.77,0,,,,
343156252,1,3,712,Palm_Jumeirah,Two-Wheelers,29,7,1,1,1,84932.4,0,,,,
343156253,1,3,752,Palm_Jumeirah,Cars/Trucks,38,3,1,1,1,71557.12,0,,,,
343156254,1,3,648,Al_Sayed_Road,Cars/Trucks,46,9,2,1,0,77405.95,1,,,,
343156255,1,3,556,Al_Sayed_Road,Cars/Trucks,38,8,2,0,0,417.41,1,,,,
343156256,1,3,594,Al_Sayed_Road,Two-Wheelers,24,0,1,1,1,71405.17,0,,,,
343156257,1,3,645,Palm_Jumeirah,Two-Wheelers,37,2,2,0,1,153400.24,0,,,,
343156258,1,3,557,Bur_Dubai,Cars/Trucks,33,3,1,1,1,371.05,0,,,,
343156259,1,3,547,Palm_Jumeirah,Cars/Trucks,32,8,1,1,0,67789.99,0,,,,
343156260,1,3,701,Bur_Dubai,Two-Wheelers,39,9,2,0,1,145894.9,0,,,,
343156261,1,3,616,Bur_Dubai,Two-Wheelers,66,1,1,1,0,183840.51,1,,,,
343156262,1,3,605,Bur_Dubai,Cars/Trucks,52,1,1,1,0,108887.44,0,,,,
343156263,1,3,593,Palm_Jumeirah,Two-Wheelers,38,4,1,1,1,154071.27,0,,,,
343156264,1,3,751,Al_Sayed_Road,Cars/Trucks,52,8,2,0,1,179291.85,0,,,,
343156265,1,3,443,Al_Sayed_Road,Cars/Trucks,36,6,2,0,1,56937.43,0,,,,
343156266,1,3,685,Bur_Dubai,Cars/Trucks,23,8,2,1,1,112239.03,0,,,,
343156267,1,3,718,Bur_Dubai,Cars/Trucks,36,9,1,1,0,45909.87,0,,,,
343156268,1,3,538,Al_Sayed_Road,Two-Wheelers,49,9,1,0,0,173779.25,1,,,,
343156269,1,3,611,Al_Sayed_Road,Two-Wheelers,37,4,2,1,0,125696.26,0,,,,
343156270,1,3,668,Palm_Jumeirah,Cars/Trucks,37,10,2,1,1,159585.61,0,,,,
343156271,1,3,537,Palm_Jumeirah,Two-Wheelers,41,3,1,1,0,106761.47,0,,,,
343156272,1,3,709,Al_Sayed_Road,Cars/Trucks,23,10,2,0,0,129590.18,0,,,,
343156273,1,3,850,Bur_Dubai,Cars/Trucks,38,1,2,1,1,80006.65,0,,,,
343156274,1,3,745,Al_Sayed_Road,Two-Wheelers,31,3,1,1,1,140451.52,0,,,,
343156275,1,3,693,Palm_Jumeirah,Two-Wheelers,41,9,3,1,1,187929.43,1,,,,
343156276,1,3,795,Al_Sayed_Road,Cars/Trucks,35,8,2,1,0,167155.36,0,,,,
343156277,1,3,626,Al_Sayed_Road,Cars/Trucks,26,8,2,0,0,191420.71,0,,,,
343156278,1,3,487,Palm_Jumeirah,Two-Wheelers,61,5,1,0,0,11384.45,1,,,,
343156279,1,3,556,Bur_Dubai,Two-Wheelers,39,9,1,1,1,94898.1,0,,,,
343156280,1,3,643,Bur_Dubai,Two-Wheelers,46,6,2,0,0,106781.59,0,,,,
343156281,1,3,605,Bur_Dubai,Two-Wheelers,28,6,2,0,0,159508.52,0,,,,
343156282,1,3,756,Palm_Jumeirah,Two-Wheelers,60,3,1,1,0,93524.19,1,,,,
343156283,1,3,586,Bur_Dubai,Two-Wheelers,38,2,2,1,0,87168.46,0,,,,
343156284,1,3,535,Palm_Jumeirah,Cars/Trucks,40,7,1,1,0,8128.32,1,,,,
343156285,1,3,678,Bur_Dubai,Two-Wheelers,35,4,1,1,0,125518.32,0,,,,
343156286,1,3,596,Bur_Dubai,Cars/Trucks,39,9,1,1,0,48963.59,0,,,,
343156287,1,3,648,Bur_Dubai,Cars/Trucks,26,9,1,1,0,98368.24,0,,,,
343156288,1,3,492,Palm_Jumeirah,Cars/Trucks,39,10,2,1,0,148584.61,0,,,,
343156289,1,3,702,Bur_Dubai,Cars/Trucks,45,0,1,1,1,27474.81,0,,,,
343156290,1,3,486,Palm_Jumeirah,Two-Wheelers,40,9,1,1,0,76192.21,0,,,,
343156291,1,3,568,Palm_Jumeirah,Cars/Trucks,40,1,1,0,0,134600.94,1,,,,
343156292,1,3,619,Palm_Jumeirah,Cars/Trucks,57,3,1,1,1,72467.99,1,,,,
343156293,1,3,724,Palm_Jumeirah,Cars/Trucks,41,2,2,0,1,199645.45,0,,,,
343156294,1,3,548,Palm_Jumeirah,Two-Wheelers,33,0,1,1,0,42749.85,0,,,,
343156295,1,3,545,Palm_Jumeirah,Two-Wheelers,37,8,1,1,0,136050.44,1,,,,
343156296,1,3,683,Bur_Dubai,Cars/Trucks,33,8,1,0,0,73564.44,0,,,,
343156297,1,3,762,Bur_Dubai,Two-Wheelers,51,3,1,0,1,85578.63,0,,,,
343156298,1,3,627,Palm_Jumeirah,Two-Wheelers,30,4,2,1,0,129826.89,0,,,,
343156299,1,3,516,Bur_Dubai,Cars/Trucks,35,10,2,0,0,119666,0,,,,
343156300,1,3,800,Bur_Dubai,Two-Wheelers,38,2,2,1,0,68052.08,0,,,,
343156301,1,3,464,Palm_Jumeirah,Two-Wheelers,42,3,1,1,1,164104.74,0,,,,
343156302,1,3,626,Bur_Dubai,Two-Wheelers,35,3,1,0,0,80190.36,0,,,,
343156303,1,3,790,Bur_Dubai,Two-Wheelers,31,9,2,1,0,84126.75,0,,,,
343156304,1,3,534,Bur_Dubai,Two-Wheelers,34,7,2,1,1,70179,0,,,,
343156305,1,3,745,Bur_Dubai,Cars/Trucks,46,2,1,1,1,118024.1,0,,,,
343156306,1,3,553,Al_Sayed_Road,Cars/Trucks,47,3,1,0,0,145704.19,1,,,,
343156307,1,3,748,Bur_Dubai,Two-Wheelers,26,1,1,0,1,183049.41,0,,,,
343156308,1,3,722,Bur_Dubai,Cars/Trucks,37,2,1,0,0,120906.83,0,,,,
343156309,1,3,501,Bur_Dubai,Cars/Trucks,40,4,1,1,1,100433.83,0,,,,
343156310,1,3,675,Bur_Dubai,Two-Wheelers,38,6,1,0,0,138777,1,,,,
343156311,1,3,778,Al_Sayed_Road,Two-Wheelers,47,6,2,1,0,124694.99,0,,,,
343156312,1,3,494,Palm_Jumeirah,Two-Wheelers,38,7,1,1,0,40084.32,0,,,,
343156313,1,3,850,Bur_Dubai,Cars/Trucks,40,9,2,0,1,119232.33,0,,,,
343156314,1,3,592,Al_Sayed_Road,Cars/Trucks,31,7,1,0,0,43921.36,0,,,,
343156315,1,3,590,Al_Sayed_Road,Two-Wheelers,44,3,1,1,0,62222.81,0,,,,
343156316,1,3,758,Bur_Dubai,Two-Wheelers,39,6,1,0,1,56577,0,,,,
343156317,1,3,506,Bur_Dubai,Cars/Trucks,36,5,2,1,0,164253.35,0,,,,
343156318,1,3,733,Bur_Dubai,Cars/Trucks,33,3,1,1,1,7666.73,0,,,,
343156319,1,3,711,Bur_Dubai,Cars/Trucks,38,3,2,1,0,68487.51,0,,,,
343156320,1,3,514,Palm_Jumeirah,Cars/Trucks,43,1,1,0,1,199273.98,1,,,,
343156321,1,3,637,Al_Sayed_Road,Cars/Trucks,37,8,1,1,1,186062.36,0,,,,
343156322,1,3,468,Palm_Jumeirah,Cars/Trucks,29,1,2,1,1,195711.16,0,,,,
343156323,1,3,539,Bur_Dubai,Cars/Trucks,39,3,2,1,0,36692.17,0,,,,
343156324,1,3,509,Al_Sayed_Road,Two-Wheelers,25,3,2,1,0,106920.57,0,,,,
343156325,1,3,662,Bur_Dubai,Two-Wheelers,32,4,1,1,1,48725.68,1,,,,
343156326,1,3,818,Al_Sayed_Road,Cars/Trucks,26,4,2,1,1,167036.94,0,,,,
343156327,1,3,608,Bur_Dubai,Cars/Trucks,33,9,1,1,0,68777.26,0,,,,
343156328,1,3,850,Al_Sayed_Road,Two-Wheelers,32,9,2,1,1,18924.92,0,,,,
343156329,1,3,816,Palm_Jumeirah,Two-Wheelers,38,5,3,1,0,71905.77,1,,,,
343156330,1,3,536,Bur_Dubai,Cars/Trucks,35,8,2,1,0,64833.28,0,,,,
343156331,1,3,753,Bur_Dubai,Cars/Trucks,35,3,2,1,1,184843.77,0,,,,
343156332,1,3,631,Al_Sayed_Road,Cars/Trucks,27,10,1,1,1,176730.02,0,,,,
343156333,1,3,703,Bur_Dubai,Cars/Trucks,37,1,1,1,0,20629.4,1,,,,
343156334,1,3,774,Bur_Dubai,Cars/Trucks,26,2,1,1,0,28415.36,0,,,,
343156335,1,3,785,Bur_Dubai,Cars/Trucks,28,8,2,1,0,77231.27,0,,,,
343156336,1,3,571,Bur_Dubai,Two-Wheelers,33,1,2,1,0,102750.7,0,,,,
343156337,1,3,621,Palm_Jumeirah,Cars/Trucks,46,6,1,0,0,34580.8,1,,,,
343156338,1,3,605,Palm_Jumeirah,Two-Wheelers,31,1,1,1,1,183598.77,0,,,,
343156339,1,3,611,Bur_Dubai,Two-Wheelers,40,8,2,1,0,147358.27,0,,,,
343156340,1,3,569,Bur_Dubai,Cars/Trucks,38,7,1,1,1,108469.2,0,,,,
343156341,1,3,658,Bur_Dubai,Cars/Trucks,29,4,1,1,1,20612.82,0,,,,
343156342,1,3,788,Al_Sayed_Road,Cars/Trucks,34,6,1,0,1,181196.76,0,,,,
343156343,1,3,525,Bur_Dubai,Two-Wheelers,23,5,2,1,0,160249.1,0,,,,
343156344,1,3,798,Bur_Dubai,Cars/Trucks,37,8,3,0,0,110783.28,0,,,,
343156345,1,3,486,Palm_Jumeirah,Cars/Trucks,37,9,2,1,0,144995.33,0,,,,
343156346,1,3,615,Al_Sayed_Road,Cars/Trucks,61,9,2,1,0,150227.85,1,,,,
343156347,1,3,730,Bur_Dubai,Two-Wheelers,35,0,1,1,1,53718.28,0,,,,
343156348,1,3,641,Bur_Dubai,Cars/Trucks,37,7,2,1,0,75248.3,0,,,,
343156349,1,3,542,Bur_Dubai,Cars/Trucks,39,3,1,1,1,14353.43,1,,,,
343156350,1,3,692,Bur_Dubai,Cars/Trucks,30,2,2,0,1,130486.57,0,,,,
343156351,1,3,714,Palm_Jumeirah,Two-Wheelers,55,9,1,1,1,100127.71,0,,,,
343156352,1,3,591,Al_Sayed_Road,Cars/Trucks,29,1,1,1,1,196356.17,0,,,,
343156353,1,3,710,Bur_Dubai,Two-Wheelers,41,2,1,1,1,9983.88,0,,,,
343156354,1,3,639,Bur_Dubai,Two-Wheelers,38,4,2,0,1,118974.77,0,,,,
343156355,1,3,531,Bur_Dubai,Two-Wheelers,47,6,1,0,0,194998.34,1,,,,
343156356,1,3,673,Bur_Dubai,Two-Wheelers,38,2,2,0,0,134901.34,1,,,,
343156357,1,3,765,Palm_Jumeirah,Cars/Trucks,36,8,2,1,1,72924.56,0,,,,
343156358,1,3,622,Bur_Dubai,Two-Wheelers,32,6,2,1,0,101057.95,0,,,,
343156359,1,3,806,Bur_Dubai,Cars/Trucks,40,5,1,1,1,142838.64,0,,,,
343156360,1,3,757,Palm_Jumeirah,Cars/Trucks,26,8,2,1,1,127059.04,0,,,,
343156361,1,3,570,Bur_Dubai,Two-Wheelers,58,8,1,0,1,116503.92,1,,,,
343156362,1,3,555,Al_Sayed_Road,Cars/Trucks,32,4,2,1,1,54405.79,0,,,,
343156363,1,3,692,Bur_Dubai,Cars/Trucks,54,5,2,1,1,88721.84,0,,,,
343156364,1,3,774,Bur_Dubai,Cars/Trucks,60,5,1,1,0,74135.48,1,,,,
343156365,1,3,638,Al_Sayed_Road,Cars/Trucks,44,9,2,1,1,111346.22,0,,,,
343156366,1,3,543,Al_Sayed_Road,Two-Wheelers,41,4,1,0,0,194902.16,0,,,,
343156367,1,3,584,Bur_Dubai,Cars/Trucks,31,5,2,1,0,31474.27,0,,,,
343156368,1,3,691,Palm_Jumeirah,Cars/Trucks,30,7,1,1,0,21198.39,0,,,,
343156369,1,3,684,Palm_Jumeirah,Two-Wheelers,40,6,1,1,0,186976.6,0,,,,
343156370,1,3,733,Bur_Dubai,Cars/Trucks,22,5,2,1,1,117202.19,0,,,,
343156371,1,3,599,Al_Sayed_Road,Two-Wheelers,37,2,2,1,1,143739.29,0,,,,
343156372,1,3,524,Palm_Jumeirah,Two-Wheelers,31,10,2,1,1,161811.23,0,,,,
343156373,1,3,632,Palm_Jumeirah,Two-Wheelers,38,6,2,1,0,98090.91,0,,,,
343156374,1,3,735,Al_Sayed_Road,Cars/Trucks,34,5,2,0,0,71095.41,0,,,,
343156375,1,3,734,Bur_Dubai,Cars/Trucks,34,6,1,1,1,13107.24,0,,,,
343156376,1,3,605,Bur_Dubai,Two-Wheelers,51,3,1,1,1,67110.59,1,,,,
343156377,1,3,793,Al_Sayed_Road,Cars/Trucks,38,9,2,1,0,88225.02,0,,,,
343156378,1,3,468,Bur_Dubai,Two-Wheelers,56,10,3,0,1,62256.87,1,,,,
343156379,1,3,779,Palm_Jumeirah,Cars/Trucks,37,7,2,1,0,135925.72,0,,,,
343156380,1,3,698,Bur_Dubai,Cars/Trucks,48,4,2,0,1,177815.87,1,,,,
343156381,1,3,707,Bur_Dubai,Cars/Trucks,58,6,1,0,1,126471.13,0,,,,
343156382,1,3,850,Bur_Dubai,Two-Wheelers,35,1,1,1,0,188574.12,1,,,,
343156383,1,3,850,Bur_Dubai,Cars/Trucks,56,7,1,1,1,119175.45,0,,,,
343156384,1,3,527,Al_Sayed_Road,Cars/Trucks,37,5,2,1,1,139093.73,0,,,,
343156385,1,3,696,Palm_Jumeirah,Cars/Trucks,32,8,1,1,1,115916.55,0,,,,
343156386,1,3,661,Bur_Dubai,Cars/Trucks,48,3,1,0,0,96463.25,0,,,,
343156387,1,3,776,Bur_Dubai,Two-Wheelers,31,2,2,1,1,112349.51,0,,,,
343156388,1,3,701,Bur_Dubai,Cars/Trucks,43,2,2,1,1,165303.79,0,,,,
343156389,1,3,610,Bur_Dubai,Cars/Trucks,26,8,2,1,0,166031.08,0,,,,
343156390,1,3,572,Palm_Jumeirah,Two-Wheelers,48,3,1,1,0,38411.79,1,,,,
343156391,1,3,673,Bur_Dubai,Cars/Trucks,30,1,1,1,1,77783.35,0,,,,
343156392,1,3,519,Al_Sayed_Road,Two-Wheelers,57,2,2,1,1,29871.79,0,,,,
343156393,1,3,702,Al_Sayed_Road,Two-Wheelers,26,4,1,0,1,59747.63,0,,,,
343156394,1,3,729,Bur_Dubai,Cars/Trucks,32,6,1,1,1,79919.13,0,,,,
343156395,1,3,543,Al_Sayed_Road,Cars/Trucks,35,10,1,1,0,76773.53,0,,,,
343156396,1,3,550,Bur_Dubai,Two-Wheelers,40,7,1,1,0,54018.93,0,,,,
343156397,1,3,608,Bur_Dubai,Cars/Trucks,59,1,1,1,0,70649.64,1,,,,
343156398,1,3,639,Palm_Jumeirah,Cars/Trucks,35,10,2,1,0,59093.39,0,,,,
343156399,1,3,686,Al_Sayed_Road,Cars/Trucks,34,9,2,1,0,127569.8,0,,,,
343156400,1,3,564,Palm_Jumeirah,Two-Wheelers,62,5,3,0,1,18260.98,1,,,,
343156401,1,3,745,Palm_Jumeirah,Two-Wheelers,28,1,1,1,0,73275.96,1,,,,
343156402,1,3,833,Bur_Dubai,Cars/Trucks,37,8,2,1,1,136129.49,0,,,,
343156403,1,3,622,Bur_Dubai,Cars/Trucks,26,9,2,1,1,153237.59,0,,,,
343156404,1,3,597,Bur_Dubai,Two-Wheelers,42,4,1,1,1,106841.12,0,,,,
343156405,1,3,721,Al_Sayed_Road,Cars/Trucks,51,0,1,1,0,109078.35,1,,,,
343156406,1,3,504,Bur_Dubai,Two-Wheelers,49,7,3,0,1,87822.14,1,,,,
343156407,1,3,842,Al_Sayed_Road,Two-Wheelers,44,2,2,1,0,126644.98,0,,,,
343156408,1,3,587,Bur_Dubai,Cars/Trucks,38,0,2,1,0,47414.15,0,,,,
343156409,1,3,479,Palm_Jumeirah,Two-Wheelers,30,7,2,1,0,41879.99,0,,,,
343156410,1,3,508,Bur_Dubai,Cars/Trucks,49,7,2,1,1,75808.1,0,,,,
343156411,1,3,749,Bur_Dubai,Cars/Trucks,24,1,3,1,1,47911.03,0,,,,
343156412,1,3,721,Palm_Jumeirah,Two-Wheelers,36,3,2,1,0,28737.78,0,,,,
343156413,1,3,674,Palm_Jumeirah,Cars/Trucks,47,6,1,1,1,2079.2,1,,,,
343156414,1,3,685,Al_Sayed_Road,Two-Wheelers,25,10,1,1,0,121562.33,0,,,,
343156415,1,3,417,Bur_Dubai,Cars/Trucks,34,7,2,1,0,55003.79,0,,,,
